user_id,date,transaction_type,category,amount,payment_mode,location,notes,transaction_number
U068,2021-01-31,Expense,Education,1237.0,Cash,Lucknow,Grocery shopping,6744
U168,2021-01-31,Expense,Food,1329.0,Card,Pune,Gift,8680
U191,2021-01-30,Expense,Entertainment,757.0,Card,Pune,Gift late,9733
U098,2021-01-30,Expense,Savings,262.0,Cash,Chennai,Grocery shopping,4425
U180,2021-01-30,Expense,Rent,177.0,Bank Transfer,Kolkata,Uber to office cash,2846
U179,2021-01-30,Expense,Entertainment,414.0,Card,Chennai,Doctor visit,7784
U079,2021-01-30,Expense,Food,898.0,Bank Transfer,Jaipur,Uber to office,2424
U176,2021-01-30,Expense,Rent,80.0,Cash,Hyderabad,,1886
U077,2021-01-30,Expense,Travel,452.0,UPI,Mumbai,,3525
U162,2021-01-30,Expense,Food,685.0,Card,Mumbai,Paid electricity bill,2448
U038,2021-01-30,Expense,Utilities,6988.0,Bank Transfer,Ahmedabad,Grocery shopping,14357
U179,2021-01-30,Expense,Food,190.0,Cash,Lucknow,Uber to office,6862
U016,2021-01-30,Income,Other Income,47566.0,Cash,Bengaluru,Doctor visit,1340
U150,2021-01-29,Expense,Utilities,519.0,Card,Kolkata,Netflix subscription,6232
U010,2021-01-29,Expense,Food,304.0,Bank Transfer,Jaipur,,4940
U189,2021-01-29,Income,Salary,72016.0,Card,Jaipur,Course fee,13155
U183,2021-01-29,Expense,Food,2686.0,Bank Transfer,Ahmedabad,Grocery shopping,14725
U113,2021-01-29,Income,Salary,34239.0,UPI,Mumbai,Uber to office,4240
U003,2021-01-29,Expense,Travel,505.0,UPI,Bengaluru,Salary,14645
U013,2021-01-29,Expense,Food,744.0,Bank Transfer,Jaipur,Doctor visit cash,4771
U063,2021-01-29,Expense,Rent,681.0,Bank Transfer,Ahmedabad,Monthly rent late,12968
U178,2021-01-29,Income,Other Income,43156.0,Bank Transfer,Delhi,Grocery shopping,12633
U125,2021-01-28,Expense,Food,219.0,Card,Hyderabad,Netflix subscription,12548
U147,2021-01-28,Expense,Rent,526.0,Card,Mumbai,Course fee via app,2713
U063,2021-01-28,Expense,Entertainment,4258.0,Bank Transfer,Delhi,Uber to office via app,11361
U123,2021-01-28,Income,Salary,49740.0,Cash,Ahmedabad,Paid electricity bill,8276
U133,2021-01-28,Income,Other Income,30483.0,Cash,Kolkata,Grocery shopping,7688
U053,2021-01-28,Expense,Travel,606.0,Cash,Chennai,,11566
U003,2021-01-28,Expense,Food,617.0,Card,Pune,,8151
U107,2021-01-28,Expense,Rent,1738.0,Card,Ahmedabad,Gift,13258
U155,2021-01-28,Expense,Utilities,25.0,UPI,Chennai,Monthly rent,14420
U025,2021-01-28,Expense,Rent,106.0,Card,Bengaluru,Uber to office,13870
U159,2021-01-28,Expense,Travel,328.0,UPI,Mumbai,,6952
U012,2021-01-27,Expense,Rent,510.0,UPI,Jaipur,Paid electricity bill,2990
U016,2021-01-27,Expense,Entertainment,6054.0,Cash,Kolkata,Dinner at resto,11144
U177,2021-01-27,Expense,Food,1490.0,Bank Transfer,Delhi,Dinner at resto late,13831
U010,2021-01-27,Expense,Utilities,148.0,Cash,Pune,,12594
U093,2021-01-27,Expense,Entertainment,66.0,UPI,Ahmedabad,Dinner at resto cash,6866
U095,2021-01-27,Expense,Entertainment,399.0,Card,Chennai,Paid electricity bill late,13715
U066,2021-01-27,Expense,Food,211.0,Cash,Mumbai,Doctor visit,5379
U001,2021-01-27,Expense,Food,1984.0,Cash,Bengaluru,Salary via app,5003
U080,2021-01-26,Expense,Travel,2232.0,UPI,Mumbai,Gift cash,3802
U031,2021-01-26,Income,Other Income,40824.0,Bank Transfer,Delhi,Grocery shopping,2289
U006,2021-01-26,Expense,Savings,186.0,Cash,Pune,Uber to office,14445
U131,2021-01-26,Expense,Rent,153.0,UPI,Delhi,Monthly rent,1109
U090,2021-01-26,Expense,Utilities,1373.0,Cash,Pune,Course fee,5848
U025,2021-01-26,Expense,Food,293.0,UPI,Bengaluru,,9468
U059,2021-01-26,Expense,Food,589.0,Bank Transfer,Delhi,Grocery shopping,9358
U172,2021-01-26,Expense,Rent,715.0,Cash,Chennai,Netflix subscription,8235
U066,2021-01-26,Expense,Food,67.0,Cash,Hyderabad,Netflix subscription,7588
U191,2021-01-25,Expense,Rent,181.0,Card,Pune,Netflix subscription,4668
U064,2021-01-25,Income,Bonus,50017.0,Bank Transfer,Pune,Paid electricity bill via app,9609
U119,2021-01-25,Expense,Food,237.0,Cash,Bengaluru,Salary,3641
U139,2021-01-25,Expense,Rent,470.0,Bank Transfer,Mumbai,,7591
U086,2021-01-25,Income,Salary,66692.0,Cash,Ahmedabad,Gift,12367
U019,2021-01-25,Expense,Food,464.0,Bank Transfer,Delhi,Gift,337
U072,2021-01-25,Expense,Food,167.0,Cash,Chennai,Grocery shopping,956
U068,2021-01-25,Expense,Travel,264.0,UPI,Delhi,Doctor visit cash,6887
U008,2021-01-25,Expense,Rent,6262.0,Cash,Hyderabad,Course fee cash,13368
U092,2021-01-25,Expense,Savings,266.0,Cash,Mumbai,Grocery shopping,14056
U088,2021-01-24,Expense,Food,454.0,UPI,Bengaluru,Monthly rent,11719
U082,2021-01-24,Expense,Food,55.0,UPI,Chennai,,8856
U005,2021-01-24,Expense,Rent,246.0,Bank Transfer,Pune,Grocery shopping late,13845
U155,2021-01-24,Income,Salary,36560.0,Bank Transfer,Ahmedabad,Netflix subscription,9218
U074,2021-01-24,Income,Salary,72761.0,Cash,Pune,Paid electricity bill,2770
U120,2021-01-24,Expense,Food,5974.0,UPI,Kolkata,Course fee cash,5642
U180,2021-01-24,Expense,Rent,525.0,Bank Transfer,Kolkata,Monthly rent late,3963
U012,2021-01-24,Expense,Savings,318.0,UPI,Kolkata,,9887
U130,2021-01-24,Expense,Rent,353.0,Bank Transfer,Mumbai,Netflix subscription,13257
U013,2021-01-23,Expense,Rent,306.0,Bank Transfer,Hyderabad,Salary,12371
U111,2021-01-23,Expense,Food,88.0,Bank Transfer,Ahmedabad,Course fee,5906
U013,2021-01-23,Expense,Food,646.0,UPI,Ahmedabad,Course fee,256
U006,2021-01-23,Expense,Rent,346.0,Bank Transfer,Chennai,Course fee,12244
U075,2021-01-23,Expense,Rent,169.0,Cash,Pune,Doctor visit,5191
U071,2021-01-23,Expense,Food,606.0,Card,Pune,Dinner at resto,9724
U135,2021-01-23,Expense,Travel,6215.0,Cash,Kolkata,Paid electricity bill late,5624
U010,2021-01-23,Expense,Food,330.0,Card,Pune,Course fee,4889
U026,2021-01-23,Expense,Utilities,535.0,Bank Transfer,Jaipur,,12893
U094,2021-01-23,Expense,Entertainment,503.0,Card,Chennai,,14165
U024,2021-01-23,Income,Salary,59397.0,Bank Transfer,Jaipur,Netflix subscription via app,7681
U135,2021-01-22,Income,Salary,49691.0,UPI,Pune,Salary via app,10439
U052,2021-01-22,Expense,Food,345.0,Cash,Delhi,Netflix subscription,8555
U052,2021-01-22,Income,Bonus,42453.0,UPI,Jaipur,Monthly rent cash,361
U010,2021-01-22,Expense,Travel,-589.0,Cash,Mumbai,Dinner at resto,7213
U074,2021-01-22,Expense,Entertainment,196.0,Card,Pune,Course fee,2702
U093,2021-01-22,Expense,Rent,316.0,Cash,Mumbai,Gift,9227
U119,2021-01-22,Expense,Entertainment,104.0,UPI,Jaipur,Salary,14192
U063,2021-01-22,Expense,Food,469.0,Bank Transfer,Jaipur,,5114
U112,2021-01-22,Expense,Utilities,385.0,UPI,Jaipur,Salary,12172
U052,2021-01-21,Expense,Travel,59.0,Cash,Delhi,,13353
U108,2021-01-21,Expense,Food,510.0,Card,Kolkata,Dinner at resto,5824
U002,2021-01-21,Expense,Travel,1003.0,UPI,Kolkata,Netflix subscription,6837
U112,2021-01-21,Expense,Rent,763.0,Bank Transfer,Mumbai,Doctor visit via app,10617
U135,2021-01-21,Expense,Savings,205.0,Card,Hyderabad,,13265
U020,2021-01-21,Expense,Travel,134.0,Card,Pune,Grocery shopping,8080
U096,2021-01-21,Expense,Travel,961.0,Card,Pune,Netflix subscription,3168
U178,2021-01-21,Expense,Food,77.0,Cash,Delhi,,9191
U091,2021-01-20,Expense,Rent,490.0,Bank Transfer,Delhi,,10156
U149,2021-01-20,Income,Bonus,77741.0,Bank Transfer,Kolkata,Grocery shopping via app,14005
U072,2021-01-20,Expense,Utilities,917.0,UPI,Delhi,,2111
U005,2021-01-20,Expense,Food,284.0,UPI,Bengaluru,Uber to office late,9989
U084,2021-01-20,Expense,Rent,309.0,Card,Pune,Dinner at resto via app,14206
U105,2021-01-20,Income,Other Income,56869.0,UPI,Ahmedabad,Course fee via app,3253
U111,2021-01-19,Expense,Rent,325.0,Bank Transfer,Chennai,Dinner at resto,13635
U186,2021-01-19,Income,Salary,55755.0,Bank Transfer,Kolkata,Doctor visit late,6940
U072,2021-01-19,Expense,Food,203.0,UPI,Ahmedabad,Netflix subscription cash,4311
U132,2021-01-19,Expense,Food,1444.0,Card,Pune,Paid electricity bill,7512
U080,2021-01-19,Expense,Entertainment,258.0,Cash,Hyderabad,Gift,13149
U190,2021-01-19,Expense,Rent,83.0,UPI,Mumbai,Grocery shopping cash,6172
U090,2021-01-19,Expense,Savings,226.0,Card,Jaipur,Netflix subscription via app,12870
U066,2021-01-19,Expense,Rent,359.0,Cash,Hyderabad,Dinner at resto,5227
U099,2021-01-18,Expense,Health,294.0,Card,Ahmedabad,Uber to office,702
U129,2021-01-18,Expense,Food,2190.0,Bank Transfer,Hyderabad,Gift,352
U017,2021-01-18,Expense,Rent,571.0,Card,Pune,Paid electricity bill,3111
U007,2021-01-18,Expense,Rent,79.0,Cash,Pune,Course fee,8385
U113,2021-01-18,Expense,Food,532.0,Card,Lucknow,Uber to office,8747
U083,2021-01-18,Expense,Utilities,55.0,Card,Lucknow,Uber to office cash,7153
U156,2021-01-18,Expense,Rent,81.0,Card,Chennai,Paid electricity bill,1640
U016,2021-01-18,Expense,Rent,480.0,Bank Transfer,Bengaluru,Doctor visit,8337
U040,2021-01-17,Expense,Rent,50.0,UPI,Mumbai,Grocery shopping,2638
U111,2021-01-17,Expense,Food,500.0,Cash,Lucknow,Gift,1193
U092,2021-01-17,Income,Bonus,84183.0,Bank Transfer,Ahmedabad,Dinner at resto,3601
U102,2021-01-17,Expense,Rent,848.0,Card,Delhi,Salary late,10786
U035,2021-01-17,Expense,Rent,357.0,Cash,Pune,,1028
U146,2021-01-17,Expense,Rent,296.0,Bank Transfer,Jaipur,Netflix subscription,8640
U067,2021-01-16,Expense,Health,195.0,Bank Transfer,Hyderabad,Salary,7843
U170,2021-01-16,Expense,Food,64.0,Cash,Delhi,Monthly rent,5368
U124,2021-01-16,Expense,Travel,598.0,UPI,Bengaluru,Doctor visit,47
U054,2021-01-16,Expense,Utilities,93.0,Card,Ahmedabad,Monthly rent late,3678
U092,2021-01-15,Expense,Utilities,569.0,UPI,Hyderabad,Paid electricity bill,10024
U010,2021-01-15,Expense,Food,939.0,Card,Bengaluru,,10335
U148,2021-01-15,Expense,Food,247.0,UPI,Bengaluru,Doctor visit,14432
U154,2021-01-15,Expense,Rent,460.0,Card,Jaipur,,4349
U154,2021-01-15,Expense,Education,708.0,Card,Pune,Doctor visit via app,3049
U113,2021-01-15,Expense,Travel,569.0,Bank Transfer,Bengaluru,Dinner at resto,4821
U143,2021-01-15,Income,Bonus,38269.0,Bank Transfer,Ahmedabad,Uber to office,3687
U097,2021-01-15,Income,Other Income,73824.0,Bank Transfer,Lucknow,Grocery shopping,12092
U107,2021-01-14,Expense,Food,304.0,Cash,Hyderabad,Gift,7383
U056,2021-01-14,Income,Salary,54333.0,Card,Kolkata,,5462
U029,2021-01-14,Expense,Rent,154.0,Cash,Ahmedabad,Gift,10838
U020,2021-01-14,Expense,Entertainment,73.0,UPI,Lucknow,,2994
U127,2021-01-14,Expense,Entertainment,3352.0,UPI,Jaipur,Grocery shopping,28
U021,2021-01-14,Expense,Travel,75.0,Cash,Pune,Paid electricity bill,9728
U050,2021-01-14,Expense,Others,142.0,UPI,Pune,Uber to office,6409
U008,2021-01-14,Expense,Food,1831.0,Cash,Lucknow,,12047
U135,2021-01-14,Expense,Education,2127.0,Card,Delhi,Uber to office,14044
U181,2021-01-14,Income,Other Income,58349.0,UPI,Delhi,Dinner at resto,14957
U026,2021-01-14,Expense,Utilities,184.0,UPI,Kolkata,Doctor visit,1349
U189,2021-01-13,Income,Salary,47507.0,Bank Transfer,Jaipur,Course fee,10341
U037,2021-01-13,Income,Salary,45361.0,Cash,Chennai,Dinner at resto,13643
U012,2021-01-13,Expense,Food,364.0,Bank Transfer,Delhi,Gift,1967
U017,2021-01-13,Expense,Utilities,120.0,Cash,Kolkata,,11471
U056,2021-01-13,Expense,Travel,242.0,UPI,Lucknow,Grocery shopping cash,8232
U147,2021-01-13,Expense,Food,2080.0,Bank Transfer,Kolkata,Dinner at resto,1931
U034,2021-01-13,Expense,Food,500.0,Card,Chennai,Netflix subscription late,9525
U019,2021-01-13,Expense,Food,98.0,UPI,Hyderabad,Course fee,6348
U009,2021-01-13,Expense,Others,340.0,Bank Transfer,Pune,Uber to office,12056
U150,2021-01-13,Expense,Rent,726.0,Cash,Delhi,Paid electricity bill,14998
U010,2021-01-13,Expense,Utilities,503.0,Cash,Bengaluru,,11127
U126,2021-01-12,Expense,Travel,524.0,Card,Kolkata,Dinner at resto,3527
U141,2021-01-12,Expense,Travel,778.0,UPI,Mumbai,Grocery shopping,806
U169,2021-01-12,Expense,Food,248.0,UPI,Bengaluru,Course fee,13843
U161,2021-01-12,Expense,Savings,994.0,Cash,Hyderabad,Uber to office,8689
U187,2021-01-12,Expense,Food,135.0,UPI,Lucknow,Course fee via app,581
U147,2021-01-12,Expense,Utilities,74.0,Card,Kolkata,Paid electricity bill,11673
U182,2021-01-12,Expense,Food,799.0,Card,Bengaluru,,11433
U035,2021-01-12,Expense,Rent,1947.0,UPI,Ahmedabad,Gift late,11011
U144,2021-01-12,Expense,Food,611.0,Bank Transfer,Hyderabad,Gift cash,2184
U025,2021-01-12,Expense,Entertainment,362.0,Card,Mumbai,Doctor visit,12838
U181,2021-01-12,Expense,Rent,370.0,Card,Delhi,Salary,3305
U144,2021-01-12,Expense,Food,324.0,UPI,Ahmedabad,,12219
U038,2021-01-11,Expense,Others,59.0,UPI,Chennai,Doctor visit,10346
U041,2021-01-11,Expense,Travel,189.0,Card,Bengaluru,Uber to office,13310
U152,2021-01-11,Expense,Education,796.0,Cash,Mumbai,Dinner at resto cash,7309
U146,2021-01-11,Expense,Rent,331.0,Card,Ahmedabad,Uber to office cash,14233
U021,2021-01-11,Expense,Utilities,103.0,UPI,Lucknow,Dinner at resto cash,4857
U125,2021-01-11,Expense,Travel,39.0,UPI,Chennai,Course fee,10885
U187,2021-01-11,Expense,Food,25.0,Bank Transfer,Kolkata,Grocery shopping,7452
U037,2021-01-11,Expense,Food,254.0,Bank Transfer,Lucknow,Doctor visit,14223
U052,2021-01-11,Expense,Rent,773.0,Bank Transfer,Hyderabad,,12246
U128,2021-01-11,Income,Other Income,68000.0,Cash,Delhi,Dinner at resto,5361
U180,2021-01-11,Income,Salary,33609.0,Cash,Kolkata,Grocery shopping,13431
U015,2021-01-11,Expense,Utilities,156.0,UPI,Kolkata,,14124
U003,2021-01-10,Expense,Travel,913.0,Card,Lucknow,Course fee,12122
U128,2021-01-10,Income,Bonus,45018.0,UPI,Hyderabad,Gift,9371
U054,2021-01-10,Expense,Rent,194.0,Card,Lucknow,Paid electricity bill,11935
U168,2021-01-10,Expense,Rent,142.0,Card,Delhi,Dinner at resto,2756
U105,2021-01-10,Expense,Travel,753.0,Card,Kolkata,Course fee,11458
U154,2021-01-10,Expense,Savings,129.0,Cash,Kolkata,Salary,3545
U053,2021-01-09,Income,Bonus,70786.0,UPI,Bengaluru,Course fee,7102
U177,2021-01-09,Income,Bonus,63111.0,UPI,Pune,,1997
U179,2021-01-09,Expense,Entertainment,171.0,UPI,Bengaluru,,5813
U048,2021-01-09,Expense,Entertainment,1980.0,UPI,Chennai,Dinner at resto late,13125
U107,2021-01-09,Income,Salary,42186.0,Cash,Hyderabad,Netflix subscription late,10588
U013,2021-01-09,Expense,Food,433.0,UPI,Chennai,Doctor visit cash,11033
U007,2021-01-09,Expense,Rent,2458.0,UPI,Jaipur,Grocery shopping,6258
U059,2021-01-09,Expense,Food,156.0,Card,Hyderabad,Dinner at resto,12915
U085,2021-01-09,Income,Other Income,51448.0,Bank Transfer,Ahmedabad,,9405
U178,2021-01-09,Expense,Education,358.0,Card,Jaipur,Monthly rent,7872
U187,2021-01-09,Expense,Others,291.0,UPI,Jaipur,Monthly rent late,4515
U126,2021-01-09,Income,Bonus,63527.0,Cash,Bengaluru,Netflix subscription,10403
U044,2021-01-08,Expense,Food,3068.0,UPI,Jaipur,,3400
U107,2021-01-08,Expense,Travel,405.0,UPI,Lucknow,Dinner at resto,4106
U078,2021-01-08,Expense,Food,23.0,Card,Ahmedabad,Paid electricity bill cash,14009
U150,2021-01-08,Expense,Others,2066.0,Card,Ahmedabad,Salary,7334
U186,2021-01-08,Expense,Rent,311.0,UPI,Bengaluru,,6637
U088,2021-01-08,Expense,Utilities,1122.0,Card,Pune,Grocery shopping,14536
U034,2021-01-08,Expense,Rent,155.0,UPI,Pune,,6982
U151,2021-01-08,Income,Bonus,75337.0,Cash,Hyderabad,Course fee late,2799
U094,2021-01-08,Income,Salary,70795.0,Cash,Delhi,Dinner at resto,12692
U189,2021-01-08,Expense,Travel,524.0,UPI,Chennai,Gift,4441
U033,2021-01-08,Expense,Food,930.0,Bank Transfer,Hyderabad,Gift,12224
U090,2021-01-08,Expense,Rent,918.0,Card,Hyderabad,Monthly rent,11039
U039,2021-01-07,Expense,Food,183.0,UPI,Mumbai,,1961
U189,2021-01-07,Expense,Savings,1017.0,Bank Transfer,Pune,Dinner at resto,7248
U185,2021-01-07,Expense,Food,245.0,UPI,Bengaluru,,6513
U142,2021-01-07,Expense,Others,1755.0,UPI,Ahmedabad,Paid electricity bill,8081
U130,2021-01-07,Expense,Rent,914.0,Cash,Mumbai,Paid electricity bill,7160
U146,2021-01-07,Expense,Food,3414.0,Cash,Pune,Course fee,10228
U073,2021-01-07,Expense,Food,837.0,Bank Transfer,Hyderabad,Salary,14469
U115,2021-01-07,Income,Salary,61803.0,UPI,Lucknow,Paid electricity bill,7227
U114,2021-01-07,Expense,Food,239.0,Card,Jaipur,,4538
U021,2021-01-07,Income,Salary,25563.0,Cash,Mumbai,Netflix subscription late,4790
U106,2021-01-07,Expense,Food,31.0,Bank Transfer,Ahmedabad,Dinner at resto,10249
U184,2021-01-07,Expense,Food,1609.0,Card,Ahmedabad,Grocery shopping,9364
U031,2021-01-07,Expense,Food,741.0,Card,Jaipur,Course fee via app,4816
U182,2021-01-06,Income,Bonus,51870.0,Cash,Kolkata,Dinner at resto,2934
U089,2021-01-06,Expense,Food,262.0,Bank Transfer,Kolkata,Doctor visit,11411
U131,2021-01-06,Expense,Health,258.0,Cash,Bengaluru,Netflix subscription,5669
U073,2021-01-06,Expense,Food,848.0,Cash,Delhi,Gift,7586
U162,2021-01-06,Expense,Travel,658.0,Cash,Delhi,Salary,6330
U137,2021-01-06,Expense,Utilities,1235.0,Card,Pune,Course fee,10572
U118,2021-01-06,Expense,Rent,143.0,UPI,Lucknow,Dinner at resto late,2356
U090,2021-01-06,Expense,Entertainment,457.0,UPI,Mumbai,Gift,10060
U183,2021-01-06,Income,Other Income,73689.0,Cash,Mumbai,Netflix subscription,12550
U124,2021-01-06,Income,Other Income,48651.0,UPI,Jaipur,Course fee,13484
U073,2021-01-06,Expense,Others,153.0,UPI,Pune,Monthly rent,144
U165,2021-01-06,Expense,Others,531.0,Cash,Ahmedabad,,12189
U066,2021-01-06,Expense,Rent,893.0,Card,Chennai,Dinner at resto,13740
U179,2021-01-05,Expense,Travel,97.0,UPI,Lucknow,Netflix subscription,13464
U020,2021-01-05,Expense,Food,80.0,Bank Transfer,Pune,Monthly rent,9155
U091,2021-01-05,Expense,Rent,730.0,UPI,Mumbai,,8930
U177,2021-01-05,Expense,Food,9336.0,UPI,Hyderabad,Salary cash,1708
U030,2021-01-05,Expense,Savings,221.0,UPI,Jaipur,Doctor visit,4393
U146,2021-01-05,Income,Other Income,67834.0,UPI,Hyderabad,Paid electricity bill,369
U141,2021-01-05,Expense,Food,217.0,UPI,Pune,Uber to office,11322
U122,2021-01-05,Expense,Savings,3532.0,Bank Transfer,Hyderabad,Dinner at resto,3579
U019,2021-01-04,Expense,Food,451.0,Bank Transfer,Lucknow,Doctor visit,3377
U148,2021-01-04,Expense,Entertainment,986.0,Cash,Kolkata,Salary cash,2236
U178,2021-01-04,Expense,Rent,174.0,UPI,Bengaluru,Monthly rent,14193
U076,2021-01-04,Income,Other Income,80350.0,Cash,Ahmedabad,Grocery shopping,12729
U110,2021-01-04,Expense,Rent,1474.0,Cash,Bengaluru,Doctor visit,1284
U186,2021-01-04,Expense,Entertainment,344.0,Cash,Delhi,Uber to office,6351
U013,2021-01-04,Expense,Rent,991.0,Cash,Pune,Netflix subscription via app,14072
U107,2021-01-04,Expense,Travel,284.0,Bank Transfer,Ahmedabad,Doctor visit,8710
U122,2021-01-04,Expense,Rent,861.0,Bank Transfer,Hyderabad,Grocery shopping,8072
U191,2021-01-04,Expense,Travel,230.0,UPI,Hyderabad,Doctor visit,5009
U149,2021-01-04,Expense,Food,103.0,Cash,Chennai,Monthly rent via app,11823
U191,2021-01-04,Income,Other Income,87425.0,Bank Transfer,Kolkata,Uber to office,11877
U150,2021-01-04,Expense,Food,933.0,Cash,Mumbai,,11744
U182,2021-01-03,Expense,Rent,215.0,UPI,Hyderabad,,7292
U014,2021-01-03,Expense,Rent,2861.0,Card,Chennai,Grocery shopping,6115
U179,2021-01-03,Expense,Rent,167.0,UPI,Delhi,Grocery shopping late,9990
U129,2021-01-03,Expense,Travel,581.0,Cash,Chennai,Grocery shopping,12766
U191,2021-01-03,Income,Other Income,78420.0,Card,Jaipur,,5893
U157,2021-01-03,Income,Other Income,61463.0,UPI,Chennai,Monthly rent,13502
U030,2021-01-03,Expense,Rent,1915.0,Card,Jaipur,Paid electricity bill,14340
U031,2021-01-02,Income,Other Income,59020.0,Card,Jaipur,,1324
U172,2021-01-02,Expense,Food,514.0,Card,Ahmedabad,Salary,2540
U086,2021-01-02,Expense,Rent,422.0,Card,Kolkata,Grocery shopping,11118
U125,2021-01-02,Income,Salary,80279.0,Bank Transfer,Chennai,Uber to office,9221
U117,2021-01-02,Income,Bonus,64642.0,Bank Transfer,Bengaluru,Grocery shopping,6103
U088,2021-01-01,Expense,Health,193.0,Bank Transfer,Ahmedabad,Netflix subscription,2520
U144,2021-01-01,Expense,Utilities,2213.0,Bank Transfer,Ahmedabad,Gift,4212
U089,2021-01-01,Expense,Entertainment,172.0,Cash,Bengaluru,,4604
U001,2021-01-01,Income,Bonus,65458.0,UPI,Bengaluru,Dinner at resto cash,8510
U061,2021-01-01,Expense,Food,134.0,Card,Lucknow,Salary,11316
U120,2021-01-01,Income,Bonus,49614.0,Card,Bengaluru,,14163
U085,2021-01-01,Expense,Health,76.0,Card,Pune,Netflix subscription,9817
U175,2021-01-01,Expense,Travel,391.0,Cash,Bengaluru,Grocery shopping,5236
U002,2021-01-01,Expense,Food,147.0,Bank Transfer,Jaipur,Uber to office,3194
U147,2020-12-31,Expense,Rent,556.0,Bank Transfer,Delhi,Salary via app,8789
U178,2020-12-31,Expense,Education,464.0,Bank Transfer,Hyderabad,Doctor visit,3303
U042,2020-12-31,Expense,Travel,741.0,UPI,Pune,Dinner at resto,6723
U043,2020-12-31,Income,Other Income,58913.0,Bank Transfer,Hyderabad,Dinner at resto,2468
U016,2020-12-31,Income,Bonus,35484.0,UPI,Pune,Course fee via app,8595
U191,2020-12-31,Expense,Food,209.0,UPI,Bengaluru,Salary,5604
U129,2020-12-31,Expense,Rent,587.0,Card,Jaipur,Uber to office,8349
U173,2020-12-31,Expense,Entertainment,611.0,UPI,Lucknow,Monthly rent,7805
U073,2020-12-31,Expense,Rent,533.0,UPI,Kolkata,Grocery shopping,7977
U056,2020-12-31,Expense,Utilities,1630.0,Cash,Chennai,Doctor visit via app,2683
U029,2020-12-31,Expense,Food,480.0,UPI,Bengaluru,,12728
U034,2020-12-31,Expense,Savings,373.0,Bank Transfer,Bengaluru,Netflix subscription,996
U035,2020-12-30,Income,Other Income,42452.0,Bank Transfer,Chennai,Grocery shopping,4852
U121,2020-12-30,Expense,Food,2799.0,Bank Transfer,Ahmedabad,Doctor visit via app,14096
U143,2020-12-30,Expense,Health,1164.0,Card,Bengaluru,Grocery shopping,1771
U190,2020-12-30,Expense,Food,103.0,UPI,Jaipur,Gift,14381
U098,2020-12-30,Expense,Savings,1179.0,Cash,Bengaluru,Doctor visit late,2579
U186,2020-12-30,Expense,Health,130.0,Card,Lucknow,Uber to office,3191
U003,2020-12-30,Expense,Savings,269.0,Bank Transfer,Hyderabad,Grocery shopping late,2344
U102,2020-12-30,Expense,Rent,205.0,Card,Bengaluru,Paid electricity bill cash,4527
U126,2020-12-30,Expense,Rent,28.0,Bank Transfer,Kolkata,Course fee cash,3972
